P01589.1	IL2RA_HUMAN
P18510.1	IL1RA_HUMAN
P27930.1	IL1R2_HUMAN
P14778.1	IL1R1_HUMAN
P01583.1	IL1A_HUMAN
P20809.1	IL11_HUMAN
P22301.1	IL10_HUMAN
P08476.2	INHBA_HUMAN
P05111.1	INHA_HUMAN
P05019.1	IGF1_HUMAN
P01344.1	IGF2_HUMAN
P08069.1	IGF1R_HUMAN
P05198.3	IF2A_HUMAN
P22304.1	IDS_HUMAN
P24593.1	IBP5_HUMAN
P24592.1	IBP6_HUMAN
P22692.2	IBP4_HUMAN
P08833.1	IBP1_HUMAN
P10997.1	IAPP_HUMAN
P22362.1	CCL1_HUMAN
P04554.3	PRM2_HUMAN
P11142.1	HSP7C_HUMAN
P04196.1	HRG_HUMAN
P00738.1	HPT_HUMAN
P08910.1	ABHD2_HUMAN
P00492.2	HPRT_HUMAN
P09601.1	HMOX1_HUMAN
P28069.1	PIT1_HUMAN
P09086.3	PO2F2_HUMAN
P17096.3	HMGA1_HUMAN
P26583.2	HMGB2_HUMAN
P09429.3	HMGB1_HUMAN
P04035.1	HMDH_HUMAN
P14652.1	HXB2_HUMAN
P15516.2	HIS3_HUMAN
P15515.2	HIS1_HUMAN
P25021.1	HRH2_HUMAN
P14210.2	HGF_HUMAN
P05204.3	HMGN2_HUMAN
P05114.3	HMGN1_HUMAN
P07686.3	HEXB_HUMAN
P05981.1	HEPS_HUMAN
P05546.3	HEP2_HUMAN
P10746.1	HEM4_HUMAN
P13716.1	HEM2_HUMAN
P02760.1	AMBP_HUMAN
P21781.1	FGF7_HUMAN
P08620.1	FGF4_HUMAN
P11487.1	FGF3_HUMAN
P02100.2	HBE_HUMAN
P02042.2	HBD_HUMAN
P02008.2	HBAZ_HUMAN
P09105.2	HBAT_HUMAN
P05538.2	DQB2_HUMAN
P04440.1	DPB1_HUMAN
P13765.1	DOB_HUMAN
P13761.1	2B17_HUMAN
P20039.1	2B1B_HUMAN
P06340.1	DOA_HUMAN
P20036.1	DPA1_HUMAN
P01906.2	DQA2_HUMAN
P18465.1	1B57_HUMAN
P18464.1	1B51_HUMAN
P10319.1	1B58_HUMAN
P01889.3	1B07_HUMAN
P18463.1	1B37_HUMAN
P18462.1	1A25_HUMAN
P13746.1	1A11_HUMAN
P01892.1	1A02_HUMAN
P17693.1	HLAG_HUMAN
P16104.2	H2AX_HUMAN
P20671.2	H2A1D_HUMAN
P16402.2	H13_HUMAN
P10412.2	H14_HUMAN
P07305.3	H10_HUMAN
P22732.1	GTR5_HUMAN
P14672.1	GTR4_HUMAN
P11169.1	GTR3_HUMAN
P11168.1	GTR2_HUMAN
P09211.2	GSTP1_HUMAN
P20936.1	RASA1_HUMAN
P10620.1	MGST1_HUMAN
P09488.3	GSTM1_HUMAN
P08263.3	GSTA1_HUMAN
P09341.1	GROA_HUMAN
P20718.1	GRAH_HUMAN
P23416.1	GLRA2_HUMAN
P23510.1	TNFL4_HUMAN
P13224.1	GP1BB_HUMAN
P15509.1	CSF2R_HUMAN
P08151.1	GLI1_HUMAN
P01215.1	GLHA_HUMAN
P21217.1	FUT3_HUMAN
P07093.1	GDN_HUMAN
P11488.5	GNAT1_HUMAN
P16520.1	GBB3_HUMAN
P19086.3	GNAZ_HUMAN
P23771.1	GATA3_HUMAN
P15976.1	GATA1_HUMAN
P28472.1	GBRB3_HUMAN
P24522.1	GA45A_HUMAN
P04406.3	G3P_HUMAN
P19526.1	FUT1_HUMAN
P09958.2	FURIN_HUMAN
P01225.2	FSHB_HUMAN
P02792.2	FRIL_HUMAN
P01100.1	FOS_HUMAN
P22607.1	FGFR3_HUMAN
P02771.1	FETA_HUMAN
P08637.2	FCG3A_HUMAN
P12319.1	FCERA_HUMAN
P06734.1	FCER2_HUMAN
P24071.1	FCAR_HUMAN
P25445.1	TNR6_HUMAN
P07148.1	FABPL_HUMAN
P12104.2	FABPI_HUMAN
P05413.4	FABPH_HUMAN
P00742.2	FA10_HUMAN
P15036.1	ETS2_HUMAN
P14921.1	ETS1_HUMAN
P24530.1	EDNRB_HUMAN
P25101.1	EDNRA_HUMAN
P23141.2	EST1_HUMAN
P28482.3	MK01_HUMAN
P18074.1	ERCC2_HUMAN
P07992.1	ERCC1_HUMAN
P21860.1	ERBB3_HUMAN
P04626.1	ERBB2_HUMAN
P13667.2	PDIA4_HUMAN
P01588.1	EPO_HUMAN
P19235.1	EPOR_HUMAN
P14625.1	ENPL_HUMAN
P06733.2	ENOA_HUMAN
P08246.1	ELNE_HUMAN
P19957.3	ELAF_HUMAN
P18146.1	EGR1_HUMAN
P13639.4	EF2_HUMAN
P26641.3	EF1G_HUMAN
P24534.3	EF1B_HUMAN
P20393.1	NR1D1_HUMAN
P00374.2	DYR_HUMAN
P24855.1	DNAS1_HUMAN
P15559.1	NQO1_HUMAN
P28845.3	DHI1_HUMAN
P00367.2	DHE3_HUMAN
P16152.3	CBR1_HUMAN
P05091.2	ALDH2_HUMAN
P00352.2	AL1A1_HUMAN
P21728.1	DRD1_HUMAN
P21918.2	DRD5_HUMAN
P14416.2	DRD2_HUMAN
P09228.1	CYTT_HUMAN
P21291.3	CSRP1_HUMAN
P17302.2	CXA1_HUMAN
P08034.1	CXB1_HUMAN
P09919.1	CSF3_HUMAN
P04141.1	CSF2_HUMAN
P27797.1	CALR_HUMAN
P02741.1	CRP_HUMAN
P13385.1	TDGF1_HUMAN
P06850.1	CRF_HUMAN
P16220.2	CREB1_HUMAN
P12271.2	RLBP1_HUMAN
P02511.2	CRYAB_HUMAN
P11511.3	CP19A_HUMAN
P05093.1	CP17A_HUMAN
P05181.1	CP2E1_HUMAN
P10632.2	CP2C8_HUMAN
P20813.1	CP2B6_HUMAN
P20815.1	CP3A5_HUMAN
P05177.3	CP1A2_HUMAN
P04798.1	CP1A1_HUMAN
P10176.2	COX8A_HUMAN
P13073.1	COX41_HUMAN
P00403.1	COX2_HUMAN
P00395.1	COX1_HUMAN
P10589.1	COT1_HUMAN
P22894.1	MMP8_HUMAN
P09237.1	MMP7_HUMAN
P08254.2	MMP3_HUMAN
P08253.2	MMP2_HUMAN
P03956.3	MMP1_HUMAN
P23528.3	COF1_HUMAN
P19075.1	TSN8_HUMAN
P26441.1	CNTF_HUMAN
P18545.1	CNRG_HUMAN
P10909.1	CLUS_HUMAN
P06703.1	S10A6_HUMAN
P09496.1	CLCA_HUMAN
P17658.1	KCNA6_HUMAN
P15382.1	KCNE1_HUMAN
P06276.1	CHLE_HUMAN
P14635.1	CCNB1_HUMAN
P24385.1	CCND1_HUMAN
P23435.1	CBLN1_HUMAN
P07199.2	CENPB_HUMAN
P24941.2	CDK2_HUMAN
P01732.1	CD8A_HUMAN
P10966.1	CD8B_HUMAN
P09564.1	CD7_HUMAN
P21854.1	CD72_HUMAN
P08962.2	CD63_HUMAN
P13987.1	CD59_HUMAN
P19397.1	CD53_HUMAN
P01730.1	CD4_HUMAN
P25942.1	TNR5_HUMAN
P09693.1	CD3G_HUMAN
P04234.1	CD3D_HUMAN
P11049.2	CD37_HUMAN
P28908.1	TNR8_HUMAN
P10747.1	CD28_HUMAN
P11836.1	CD20_HUMAN
P15813.1	CD1D_HUMAN
P29016.1	CD1B_HUMAN
P21675.2	TAF1_HUMAN
P15169.1	CBPN_HUMAN
P16870.1	CBPE_HUMAN
P08185.1	CBG_HUMAN
P07711.2	CATL1_HUMAN
P08311.2	CATG_HUMAN
P07339.1	CATD_HUMAN
P04040.3	CATA_HUMAN
P05814.4	CASB_HUMAN
P04632.1	CPNS1_HUMAN
P26447.1	S10A4_HUMAN
P07384.1	CAN1_HUMAN
P21554.1	CNR1_HUMAN
P21941.1	MATN1_HUMAN
P27482.2	CALL3_HUMAN
P22748.2	CAH4_HUMAN
P00918.2	CAH2_HUMAN
P15907.1	SIAT1_HUMAN
P06702.1	S10A9_HUMAN
P05109.1	S10A8_HUMAN
P05937.2	CALB1_HUMAN
P29377.2	S100G_HUMAN
P20851.1	C4BPB_HUMAN
P04839.2	CY24B_HUMAN
P11586.3	C1TC_HUMAN
P09871.1	C1S_HUMAN
P18075.1	BMP7_HUMAN
P22004.1	BMP6_HUMAN
P22003.1	BMP5_HUMAN
P12644.1	BMP4_HUMAN
P12643.1	BMP2_HUMAN
P16442.2	BGAT_HUMAN
P23560.1	BDNF_HUMAN
P09326.2	CD48_HUMAN
P27105.3	STOM_HUMAN
P06748.2	NPM_HUMAN
P27037.1	AVR2A_HUMAN
P18859.1	ATP5J_HUMAN
P06576.3	ATPB_HUMAN
P25705.1	ATPA_HUMAN
P03928.1	ATP8_HUMAN
P00846.1	ATP6_HUMAN
P05026.1	AT1B1_HUMAN
P05023.1	AT1A1_HUMAN
P21673.1	SAT1_HUMAN
P16615.1	AT2A2_HUMAN
P15848.1	ARSB_HUMAN
P24468.1	COT2_HUMAN
P27540.1	ARNT_HUMAN
P07741.2	APT_HUMAN
P08519.1	APOA_HUMAN
P02649.1	APOE_HUMAN
P05090.1	APOD_HUMAN
P02656.1	APOC3_HUMAN
P02655.1	APOC2_HUMAN
P02652.1	APOA2_HUMAN
P02647.1	APOA1_HUMAN
P27695.2	APEX1_HUMAN
P27338.3	AOFB_HUMAN
P28039.1	AOAH_HUMAN
P08133.3	ANXA6_HUMAN
P07355.2	ANXA2_HUMAN
P04083.2	ANXA1_HUMAN
P01008.1	ANT3_HUMAN
P20594.1	ANPRB_HUMAN
P16066.1	ANPRA_HUMAN
P01019.1	ANGT_HUMAN
P03950.1	ANGI_HUMAN
P01160.1	ANF_HUMAN
P23582.1	ANFC_HUMAN
P16860.1	ANFB_HUMAN
P04746.2	AMYP_HUMAN
P19961.1	AMY2B_HUMAN
P15514.2	AREG_HUMAN
P03973.2	SLPI_HUMAN
P09972.2	ALDOC_HUMAN
P05062.2	ALDOB_HUMAN
P04075.2	ALDOA_HUMAN
P15121.3	ALDR_HUMAN
P02768.2	ALBU_HUMAN
P06280.1	AGAL_HUMAN
P12236.4	ADT3_HUMAN
P12235.4	ADT1_HUMAN
P11766.4	ADHX_HUMAN
P00326.2	ADH1G_HUMAN
P00325.2	ADH1B_HUMAN
P07327.2	ADH1A_HUMAN
P00813.3	ADA_HUMAN
P20309.1	ACM3_HUMAN
P08172.1	ACM2_HUMAN
P11229.2	ACM1_HUMAN
P17787.1	ACHB2_HUMAN
P02708.2	ACHA_HUMAN
P12821.1	ACE_HUMAN
P22303.1	ACES_HUMAN
P11310.1	ACADM_HUMAN
P29275.1	AA2BR_HUMAN
P02765.1	FETUA_HUMAN
P08697.3	A2AP_HUMAN
P21580.1	TNAP3_HUMAN
P20848.1	A1ATR_HUMAN
P02763.1	A1AG1_HUMAN
P01011.2	AACT_HUMAN
P21589.1	5NTD_HUMAN
P28566.1	5HT1E_HUMAN
P28222.1	5HT1B_HUMAN
P28221.1	5HT1D_HUMAN
P28335.1	5HT2C_HUMAN
P26439.2	3BHS2_HUMAN
P14060.2	3BHS1_HUMAN
P27348.1	1433T_HUMAN
L0R6Q1.1	S35U4_HUMAN
L0R8F8.1	MIDUO_HUMAN
A0A0A0MT89.1	KJ01_HUMAN
A0A0C4DH62.1	HJ01_HUMAN
A0A087WSY6.6	KVD15_HUMAN
A0A0A0MRZ8.6	KVD11_HUMAN
A0A087WSZ0.6	KVD08_HUMAN
A0A0C4DH55.5	KVD07_HUMAN
A0A075B6R2.2	HV404_HUMAN
A0A0B4J1Z2.1	KVD43_HUMAN
A0A075B6S2.1	KVD29_HUMAN
A0A0A0MRZ7.1	KVD26_HUMAN
A0A0A0MT36.1	KVD21_HUMAN
A0A075B6S4.1	KVD17_HUMAN
A0A0C4DH24.1	KV621_HUMAN
A0A0C4DH68.1	KV224_HUMAN
A0A075B6S5.1	KV127_HUMAN
A0A0C4DH69.1	KV109_HUMAN
A0A0C4DH67.1	KV108_HUMAN
A0A0C4DH72.1	KV106_HUMAN
A0A0B4J1U7.1	HV601_HUMAN
A0A0C4DH41.1	HV461_HUMAN
A0A0C4DH34.1	HV428_HUMAN
A0A0B4J1X5.1	HV374_HUMAN
A0A0B4J1V6.1	HV373_HUMAN
A0A0B4J1Y9.1	HV372_HUMAN
A0A0C4DH42.1	HV366_HUMAN
A0A0C4DH33.1	HV124_HUMAN
A6NLE4.3	SIM23_HUMAN
Q8IYJ2.3	CJ067_HUMAN
P0DO97.1	CC192_HUMAN
Q96M83.3	CCDC7_HUMAN
Q7Z5P9.3	MUC19_HUMAN
Q8N6T0.3	TO6BL_HUMAN
P0DN80.1	OR5H8_HUMAN
O60809.4	PRA10_HUMAN
Q3KP22.2	MAJIN_HUMAN
A0A0B4J2A2.1	PAL4C_HUMAN
Q6ZTR5.4	CFA47_HUMAN
A0A0B4J2F0.1	PIOS1_HUMAN
Q9H6N6.2	MYH16_HUMAN
P0DMU5.1	F231C_HUMAN
P0DMU4.1	F231A_HUMAN
Q9Y471.4	CMAH_HUMAN
H7BZ55.3	CRCC2_HUMAN
C9JRZ8.2	AK1BF_HUMAN
A0JP26.2	POTB3_HUMAN
Q96DT5.4	DYH11_HUMAN
Q9C0B2.3	CFA74_HUMAN
D3DTV9.1	PRAC2_HUMAN
C9J7I0.1	UMAD1_HUMAN
D6REC4.1	CFA99_HUMAN
Q6ZP82.2	CC141_HUMAN
Q9UMX2.2	OAZ3_HUMAN
Q86YV5.4	SG223_HUMAN
M5A8F1.1	SUPYN_HUMAN
P0DMN0.1	ST1A4_HUMAN
Q96JK9.4	MAML3_HUMAN
Q6NUM6.3	TYW1B_HUMAN
Q7Z3U7.3	MON2_HUMAN
Q5T699.3	CF183_HUMAN
Q96CT2.3	KLH29_HUMAN
B4DH59.1	NBPFP_HUMAN
H3BNL8.1	CF229_HUMAN
P0DMB2.1	CH088_HUMAN
Q9P2D8.4	UNC79_HUMAN
Q8N9T8.3	KRI1_HUMAN
Q86YA3.3	ZGRF1_HUMAN
F8WFD2.1	NPIA3_HUMAN
H3BUK9.1	POTB2_HUMAN
Q96I15.4	SCLY_HUMAN
Q96PM9.2	Z385A_HUMAN
P55197.2	AF10_HUMAN
B5ME19.1	EIFCL_HUMAN
Q96PV7.3	F193B_HUMAN
P59773.2	K102L_HUMAN
P0C6C1.2	AN34C_HUMAN
Q9H195.2	MUC3B_HUMAN
Q9BY12.2	SCAPE_HUMAN
Q969T7.4	5NT3B_HUMAN
H3BQW9.1	F229A_HUMAN
A6NC05.3	YD286_HUMAN
C9JJH3.1	U17LA_HUMAN
P0DKV0.1	S31C1_HUMAN
F5H284.1	PAL4D_HUMAN
B4DYI2.2	S31C2_HUMAN
H3BSY2.1	GOG8M_HUMAN
D6RF30.1	GOG8K_HUMAN
F7VJQ1.1	APRIO_HUMAN
P57054.3	PIGP_HUMAN
A6NCN2.4	KR87P_HUMAN
A6NK44.3	GLOD5_HUMAN
P0DJR0.1	GIMD1_HUMAN
Q9H799.4	CE042_HUMAN
A6NKG5.3	RTL1_HUMAN
Q96PG8.2	BBC3B_HUMAN
B7ZAP0.1	RBG10_HUMAN
Q5VTQ0.4	TT39B_HUMAN
Q49AS3.3	L37A5_HUMAN
B3EWF7.1	EP2A2_HUMAN
Q9UFD9.4	RIM3A_HUMAN
O75864.4	PPR37_HUMAN
Q9BXX2.3	AN30B_HUMAN
Q6ZWH5.3	NEK10_HUMAN
A6NJZ7.3	RIM3C_HUMAN
A6NNM3.3	RIM3B_HUMAN
Q9H930.3	SP14L_HUMAN
Q8IYW2.3	CFA46_HUMAN
P0DJD1.1	RGPD2_HUMAN
P0DJD0.1	RGPD1_HUMAN
Q2VPB7.4	AP5B1_HUMAN
Q96M43.2	NBPF4_HUMAN
E5RQL4.1	FONG_HUMAN
Q9NVP4.3	DZAN1_HUMAN
C9JI98.1	TM238_HUMAN
E0CX11.1	CG073_HUMAN
Q8IY22.3	CMIP_HUMAN
P33316.4	DUT_HUMAN
Q96TA1.3	NIBL1_HUMAN
Q8N7J2.3	AMER2_HUMAN
Q5VZT2.2	CJ113_HUMAN
Q71RC9.2	SMIM5_HUMAN
P0CW23.1	AKAI1_HUMAN
Q5MIZ7.2	P4R3B_HUMAN
Q8NEM7.2	SP20H_HUMAN
P0CL85.1	ST3L3_HUMAN
P0CL84.1	ST3L2_HUMAN
P0CL83.1	ST3L1_HUMAN
Q9Y6V0.4	PCLO_HUMAN
Q96BY6.3	DOC10_HUMAN
Q9HAH7.3	FBRS_HUMAN
P61129.2	ZC3H6_HUMAN
Q6ZPB5.2	SDIM1_HUMAN
Q92526.5	TCPW_HUMAN
Q9P2D7.4	DYH1_HUMAN
Q8N6M5.3	ALLC_HUMAN
Q6ZV65.3	FA47E_HUMAN
Q4G0P3.3	HYDIN_HUMAN
Q0D2K2.3	KLH30_HUMAN
A6NHZ5.3	LR14B_HUMAN
A2VCL2.3	CC162_HUMAN
A7E2F4.3	GOG8A_HUMAN
Q7Z3J3.3	RGPD4_HUMAN
Q96MF0.2	YO028_HUMAN
A6NKT7.2	RGPD3_HUMAN
C9JE40.1	PATL2_HUMAN
O95170.3	CDRT1_HUMAN
Q6PCT2.3	FXL19_HUMAN
A8MYV0.3	DCD2C_HUMAN
Q9H0C1.3	ZMY12_HUMAN
Q9BYK8.6	HELZ2_HUMAN
Q9NXG0.5	CNTLN_HUMAN
P08729.5	K2C7_HUMAN
P17252.4	KPCA_HUMAN
Q5VUY0.4	ADCL3_HUMAN
Q6BDI9.4	REP15_HUMAN
Q8TBX8.3	PI42C_HUMAN
Q05209.3	PTN12_HUMAN
Q96M53.3	TBATA_HUMAN
P38935.3	SMBP2_HUMAN
Q5T686.3	AVPI1_HUMAN
P33076.3	C2TA_HUMAN
Q5T0L3.3	SPT46_HUMAN
A4D1S0.3	KLRG2_HUMAN
Q86U10.3	LPP60_HUMAN
Q12912.3	LRMP_HUMAN
Q8N4S9.2	MALD2_HUMAN
Q6VB84.2	FX4L3_HUMAN
Q9Y2B5.2	VP9D1_HUMAN
Q8IXW0.2	LMTD2_HUMAN
O43315.2	AQP9_HUMAN
A6NIR3.2	AGAP5_HUMAN
A8MW92.2	P20L1_HUMAN
Q9BZJ4.2	S2539_HUMAN
Q9NPH0.2	PPA6_HUMAN
Q9HB58.5	SP110_HUMAN
O75841.5	UPK1B_HUMAN
Q6S5H5.5	POTEG_HUMAN
Q92541.4	RTF1_HUMAN
Q92945.4	FUBP2_HUMAN
Q4AC94.4	C2CD3_HUMAN
Q15477.3	SKIV2_HUMAN
O15213.3	WDR46_HUMAN
Q96DD7.3	SHSA4_HUMAN
Q9H6U6.3	BCAS3_HUMAN
O75366.3	AVIL_HUMAN
Q0VG06.3	FP100_HUMAN
Q38SD2.3	LRRK1_HUMAN
Q8IVL0.3	NAV3_HUMAN
Q149M9.3	NWD1_HUMAN
Q9BQI7.3	PSD2_HUMAN
O14686.2	KMT2D_HUMAN
Q9H2U1.2	DHX36_HUMAN
Q9UHK6.2	AMACR_HUMAN
Q96NB3.2	ZN830_HUMAN
A4D1P6.2	WDR91_HUMAN
Q7Z4L5.2	TT21B_HUMAN
Q96SF2.2	TCPQM_HUMAN
Q7Z7L1.2	SLN11_HUMAN
P12757.2	SKIL_HUMAN
P80217.5	IN35_HUMAN
Q8NCM8.4	DYHC2_HUMAN
Q99807.3	COQ7_HUMAN
Q9NYC9.3	DYH9_HUMAN
Q9NX05.3	F120C_HUMAN
Q8NEE6.3	FXL13_HUMAN
P19012.3	K1C15_HUMAN
Q96NU7.2	HUTI_HUMAN
Q8NHY5.2	HUS1B_HUMAN
P23434.2	GCSH_HUMAN
Q8N8V2.2	GBP7_HUMAN
Q8WXX0.2	DYH7_HUMAN
Q14147.2	DHX34_HUMAN
Q9NWL6.2	ASND1_HUMAN
Q86WJ1.2	CHD1L_HUMAN
P86791.1	CCZ1_HUMAN
P86790.1	CCZ1B_HUMAN
P0CI01.1	SPDE6_HUMAN
P52948.4	NUP98_HUMAN
A5PLL1.3	AN34B_HUMAN
Q03701.3	CEBPZ_HUMAN
P48200.3	IREB2_HUMAN
Q96Q89.3	KI20B_HUMAN
Q8IVL1.3	NAV2_HUMAN
Q8N9H8.3	MUT7_HUMAN
Q6URK8.3	TEPP_HUMAN
Q86TI4.3	WDR86_HUMAN
Q8TAM2.2	TTC8_HUMAN
A6NHP3.2	SPE2B_HUMAN
Q9NVN3.2	RIC8B_HUMAN
Q8WWQ0.2	PHIP_HUMAN
O75164.2	KDM4A_HUMAN
Q0VAA2.2	LR74A_HUMAN
Q5H913.2	AR13A_HUMAN
Q6UXT9.2	ABH15_HUMAN
O60423.4	AT8B3_HUMAN
Q9H4L7.2	SMRCD_HUMAN
Q8N2N9.4	AN36B_HUMAN
A6QL64.3	AN36A_HUMAN
Q9NZJ0.3	DTL_HUMAN
P0CG39.1	POTEJ_HUMAN
P0CG38.1	POTEI_HUMAN
P0CG43.1	F157C_HUMAN
P0CG42.1	F157B_HUMAN
C9JC47.1	F157A_HUMAN
Q86V15.4	CASZ1_HUMAN
Q5R387.3	PA2GC_HUMAN
Q69YQ0.2	CYTSA_HUMAN
Q8IV33.2	K0825_HUMAN
Q2M2I8.3	AAK1_HUMAN
A6NFU8.4	PGPIL_HUMAN
Q16821.3	PPR3A_HUMAN
Q4G0U5.2	PCDP1_HUMAN
Q6ZQQ6.3	WDR87_HUMAN
Q68DK2.3	ZFY26_HUMAN
Q9UPR6.3	ZFR2_HUMAN
Q8WVS4.3	WDR60_HUMAN
Q9H7M6.3	ZSWM4_HUMAN
Q9H6Y2.2	WDR55_HUMAN
Q9H1Z4.2	WDR13_HUMAN
Q6ZMY6.2	WDR88_HUMAN
Q7Z333.4	SETX_HUMAN
Q92547.3	TOPB1_HUMAN
Q8NDW8.3	TT21A_HUMAN
O75691.3	UTP20_HUMAN
Q3B8N5.3	PROX2_HUMAN
Q9UBG7.3	RBPJL_HUMAN
Q9NYK5.3	RM39_HUMAN
Q86VV8.3	RTTN_HUMAN
Q8N1F8.3	S11IP_HUMAN
Q9NVU7.3	SDA1_HUMAN
Q8IYR2.3	SMYD4_HUMAN
Q6ZRS2.3	SRCAP_HUMAN
Q9NSD9.3	SYFB_HUMAN
Q5ST30.2	SYVM_HUMAN
Q8NHS9.2	SPT22_HUMAN
Q8N1H7.2	S6OS1_HUMAN
Q9Y2R9.2	RT07_HUMAN
Q7Z736.2	PKHH3_HUMAN
Q9UL41.2	PNMA3_HUMAN
Q9Y2L5.2	TPPC8_HUMAN
Q92764.5	KRT35_HUMAN
Q9NVX2.4	NLE1_HUMAN
Q8N568.4	DCLK2_HUMAN
Q8TD26.4	CHD6_HUMAN
Q96QE3.4	ATAD5_HUMAN
Q8WWZ4.3	ABCAA_HUMAN
Q9ULX6.3	AKP8L_HUMAN
Q4VNC1.3	AT134_HUMAN
Q9ULI0.3	ATD2B_HUMAN
Q8NDM7.3	CFA43_HUMAN
Q5EBM0.3	CMPK2_HUMAN
Q8NEC5.3	CTSR1_HUMAN
Q9Y485.3	DMXL1_HUMAN
Q96HP0.3	DOCK6_HUMAN
Q70Z53.3	F10C1_HUMAN
Q8NEV8.3	EXPH5_HUMAN
Q6ZVH7.3	ESPNL_HUMAN
Q8TEQ6.3	GEMI5_HUMAN
Q8N328.3	PGBD3_HUMAN
Q96EZ4.2	MYEOV_HUMAN
Q9NVC6.2	MED17_HUMAN
Q8IZL2.2	MAML2_HUMAN
Q96T17.2	MA7D2_HUMAN
Q8IYD2.2	KLD8A_HUMAN
Q6ZST4.2	LCNL1_HUMAN
Q2YD98.2	UVSSA_HUMAN
Q5XX13.2	FBW10_HUMAN
Q6XUX3.2	DUSTY_HUMAN
Q8TDJ6.2	DMXL2_HUMAN
Q9Y238.2	DLEC1_HUMAN
Q96HY7.2	DHTK1_HUMAN
Q9NUL7.2	DDX28_HUMAN
Q9NVE4.2	CCD87_HUMAN
Q8N715.2	CC185_HUMAN
Q8NCU7.2	C2C4A_HUMAN
Q6UXE8.2	BTNL3_HUMAN
Q96NS5.2	ASB16_HUMAN
Q68CK6.2	ACS2B_HUMAN
Q96P64.2	AGAP4_HUMAN
Q8IVV2.3	LOXH1_HUMAN
O14715.2	RGPD8_HUMAN
Q86YR5.2	GPSM1_HUMAN
Q86WR6.2	CQ064_HUMAN
P20749.2	BCL3_HUMAN
Q68CJ6.3	SLIP_HUMAN
Q9BVQ7.2	SPA5L_HUMAN
B2RXF0.2	T229A_HUMAN
Q6GPI1.2	CTRB2_HUMAN
P86434.1	AAS1_HUMAN
P63027.3	VAMP2_HUMAN
P0C7P3.2	SLN14_HUMAN
Q8TCZ7.2	CU074_HUMAN
P49753.6	ACOT2_HUMAN
O60287.4	NPA1P_HUMAN
O60303.4	K0556_HUMAN
Q6ZQY3.4	GADL1_HUMAN
O60841.4	IF2P_HUMAN
O15016.4	TRI66_HUMAN
Q6P093.3	ADCL2_HUMAN
Q08623.3	HDHD1_HUMAN
O15069.3	NACAD_HUMAN
Q6IMI4.2	ST6B1_HUMAN
O94880.2	PHF14_HUMAN
Q86YR6.2	POTED_HUMAN
Q86VD1.2	MORC1_HUMAN
Q9BZ68.2	FR8P1_HUMAN
Q9BZG8.2	DPH1_HUMAN
O14646.2	CHD1_HUMAN
Q8NHS2.2	AATC2_HUMAN
A4D263.2	CG072_HUMAN
P49815.2	TSC2_HUMAN
O95382.3	M3K6_HUMAN
Q2WGJ9.2	FR1L6_HUMAN
P57772.4	SELB_HUMAN
Q9UIL8.3	PHF11_HUMAN
Q9UPY3.3	DICER_HUMAN
Q9P1T7.2	MDFIC_HUMAN
P53384.2	NUBP1_HUMAN
O00142.4	KITM_HUMAN
O00203.3	AP3B1_HUMAN
Q9UJX2.3	CDC23_HUMAN
Q9UKJ3.2	GPTC8_HUMAN
O95428.4	PPN_HUMAN
P20591.4	MX1_HUMAN
P50148.4	GNAQ_HUMAN
Q9BQI9.3	NRIP2_HUMAN
Q9BTP6.2	ZBED2_HUMAN
Q99504.3	EYA3_HUMAN
Q6B0I6.3	KDM4D_HUMAN
Q9P2N7.3	KLH13_HUMAN
O94763.3	RMP_HUMAN
Q9H0X6.2	RN208_HUMAN
Q16626.2	MEA1_HUMAN
Q9H469.2	FXL15_HUMAN
A6NNY8.3	UBP27_HUMAN
Q08116.3	RGS1_HUMAN
A8MTJ6.3	FOXI3_HUMAN
Q8WV24.4	PHLA1_HUMAN
Q99666.3	RGPD5_HUMAN
Q9UKV8.3	AGO2_HUMAN
O43520.3	AT8B1_HUMAN
P23769.3	GATA2_HUMAN
Q8WXC6.3	CSN9_HUMAN
Q7Z5L9.2	I2BP2_HUMAN
Q7Z2W9.2	RM21_HUMAN
Q8N6M9.2	ZFN2A_HUMAN
O00507.2	USP9Y_HUMAN
Q8TAD7.2	OCC1_HUMAN
Q9Y3A0.3	COQ4_HUMAN
P32456.3	GBP2_HUMAN
Q6ZSY5.3	PPR3F_HUMAN
Q86TV6.3	TTC7B_HUMAN
Q8N3Z6.2	ZCHC7_HUMAN
O14607.2	UTY_HUMAN
P35913.2	PDE6B_HUMAN
Q6ZR08.2	DYH12_HUMAN
Q53G44.3	IF44L_HUMAN
P25398.3	RS12_HUMAN
Q86WT1.3	TT30A_HUMAN
A0PJX8.2	TMM82_HUMAN
A2RRP1.2	NBAS_HUMAN
Q8TCB0.2	IFI44_HUMAN
Q9Y305.2	ACOT9_HUMAN
Q13033.3	STRN3_HUMAN
Q12788.2	TBL3_HUMAN
Q13098.4	CSN1_HUMAN
Q9H7F0.4	AT133_HUMAN
Q86UA1.3	PRP39_HUMAN
Q3ZCV2.3	LEXM_HUMAN
Q5JRC9.3	FA47A_HUMAN
Q8N6I4.4	TM251_HUMAN
Q9H0R5.3	GBP3_HUMAN
Q8NEZ4.3	KMT2C_HUMAN
O76011.2	KRT34_HUMAN
P42694.2	HELZ_HUMAN
A8MVM7.3	YD021_HUMAN
